gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2597698221	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/41408095	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	8.268703	-83.217148	31287.0						2020-02-04T02:19:00	4	2	2020	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	41408095		C Hewitt	2020-04-05T03:28:19	CC_BY_4_0	Rob Foster	Rob Foster			2023-09-28T12:52:52.787Z	StillImage	COORDINATE_ROUNDED;TAXON_MATCH_TAXON_ID_IGNORED
2597694819	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/37522283	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR		San José	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	9.52825	-83.876113	10.0						2020-01-08T09:52:42	8	1	2020	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	37522283		Richard Joyce	2020-01-12T13:40:14	CC_BY_NC_4_0	Richard Joyce	Richard Joyce			2023-09-28T12:51:49.118Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2596273030	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/40703376	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Cartago	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	9.748917	-83.753428	212090.0						2020-03-10T17:57:00	10	3	2020	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	40703376		kara_c	2020-03-25T18:01:15	CC_BY_NC_4_0	kara_c	kara_c			2023-09-28T13:11:53.874Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2596051055	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/39776517	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR		Alajuela	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.355167	-84.673167	44.0						2020-03-07T14:56:40	7	3	2020	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	39776517		Marina Wittmann	2020-03-09T23:31:01	CC_BY_NC_4_0	Marina Wittmann	Marina Wittmann			2023-09-28T11:21:12.824Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2580243632	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/40038793	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	8.710681	-83.272008	13471.0						2020-02-15T00:00:00	15	2	2020	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	40038793		Michele Chiacchio	2020-03-15T20:31:43	CC_BY_NC_4_0	www.golfodulceretreat.com	www.golfodulceretreat.com			2023-09-28T13:09:49.072Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2579271424	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/39819307	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Limón	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	9.731756	-83.000376	10613.0						2020-03-02T15:49:11	2	3	2020	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	39819307		mynahthreatt	2020-03-10T23:39:20	CC_BY_NC_4_0	mynahthreatt	mynahthreatt			2023-09-28T12:52:12.697Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2579252440	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/39818884	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	8.557283	-83.628635	119166.0						2020-03-06T10:31:28	6	3	2020	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	39818884		C Hewitt	2020-03-11T01:26:09	CC_BY_NC_4_0	mynahthreatt	mynahthreatt			2023-09-28T11:21:14.712Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2576254432	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/39252528	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	9.408119	-84.158926	263.0						2017-02-13T20:16:33	13	2	2017	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	39252528		Tom Lawrence	2020-02-26T20:13:07	CC_BY_NC_4_0	Tom Lawrence	Tom Lawrence			2023-09-28T11:24:54.582Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2574081625	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/38480214	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR		Guanacaste	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.329438	-84.80149	1000.0						2015-10-23T11:50:00	23	10	2015	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	38480214		Claire O'Neill	2020-02-09T21:22:30	CC_BY_NC_4_0	Claire O'Neill	Claire O'Neill			2023-09-28T12:52:16.877Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2574073883	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/22251857	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera onca		SPECIES	Panthera onca (Linnaeus, 1758)	Panthera onca		CR		Guanacaste	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.651345	-85.614037	31179.0						2012-12-26T00:00:00	26	12	2012	5219426	5219426	HUMAN_OBSERVATION	iNaturalist	Observations	22251857		Michelle Monge-Velazquez	2019-04-09T20:02:21	CC_BY_NC_4_0	Michelle Monge-Velazquez	Michelle Monge-Velazquez			2023-09-28T11:14:50.828Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2574073231	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/31417751	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Guanacaste	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.902129	-85.601883							2019-08-24T08:49:01	24	8	2019	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	31417751		Michelle Monge-Velazquez	2019-08-24T18:15:37	CC_BY_NC_4_0	Michelle Monge-Velazquez	Michelle Monge-Velazquez			2023-09-28T12:48:09.756Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2574046801	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/38587822	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	8.620622	-83.731705	32.0						2020-01-26T11:57:13	26	1	2020	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	38587822		Walter A. Sánchez	2020-02-13T00:30:23	CC_BY_NC_4_0	Walter A. Sánchez	Walter A. Sánchez			2023-09-28T12:52:44.780Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2574012181	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/38720472	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera onca		SPECIES	Panthera onca (Linnaeus, 1758)	Panthera onca		CR		Limón	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.563141	-83.589544	31189.0						2020-01-27T12:02:00	27	1	2020	5219426	5219426	HUMAN_OBSERVATION	iNaturalist	Observations	38720472		Jaime Marcelo Aranda Sánchez	2020-02-16T19:27:24	CC_BY_NC_4_0	csillam	csillam			2023-09-28T11:20:48.323Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2573966776	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/21683932	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	8.411309	-83.343176	176.0						2019-03-27T16:53:28	27	3	2019	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	21683932		Michelle Monge-Velazquez	2019-03-28T01:07:04	CC_BY_NC_4_0	Michelle Monge-Velazquez	Michelle Monge-Velazquez			2023-09-28T11:13:08.235Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2573903209	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/32979780	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera onca		SPECIES	Panthera onca (Linnaeus, 1758)	Panthera onca		CR		Guanacaste	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.843254	-85.594155	31169.0						2019-09-18T16:22:35	18	9	2019	5219426	5219426	HUMAN_OBSERVATION	iNaturalist	Observations	32979780		Michelle Monge-Velazquez	2019-09-18T22:36:42	CC_BY_NC_4_0	Michelle Monge-Velazquez	Michelle Monge-Velazquez			2023-09-28T12:57:16.712Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2563612768	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/38015153	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera onca		SPECIES	Panthera onca (Linnaeus, 1758)	Panthera onca		CR		Limón	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.724513	-83.692092	31179.0						2019-10-08T22:07:00	8	10	2019	5219426	5219426	HUMAN_OBSERVATION	iNaturalist	Observations	38015153		Jaime Marcelo Aranda Sánchez	2020-01-27T15:10:58	CC_BY_NC_4_0	Cerro Coronel	Cerro Coronel			2023-09-28T12:53:09.708Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2550030684	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/37224874	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	8.60676	-83.394968	31271.0						2019-12-30T07:44:00	30	12	2019	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	37224874		www.golfodulceretreat.com	2020-01-03T13:45:42	CC_BY_NC_4_0	www.golfodulceretreat.com	www.golfodulceretreat.com			2023-09-28T12:51:17.177Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2460085877	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/35812470	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera onca		SPECIES	Panthera onca (Linnaeus, 1758)	Panthera onca		CR		Limón	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.523513	-83.45907	31189.0						2014-04-15T15:53:00	15	4	2014	5219426	5219426	HUMAN_OBSERVATION	iNaturalist	Observations	35812470		Michele Chiacchio	2019-11-18T09:50:23	CC_BY_NC_4_0	Michele Chiacchio	Michele Chiacchio			2023-09-28T11:19:29.454Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2456503222	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/30676666	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus tigrinus	oncilla	SUBSPECIES	Leopardus tigrinus oncilla (Thomas, 1903)	Leopardus tigrinus oncilla		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	8.946157	-82.794635	31262.0						2019-08-03T03:41:00	3	8	2019	6164564	2434930	HUMAN_OBSERVATION	iNaturalist	Observations	30676666		Matthew Inabinett	2021-05-11T13:57:47	CC_BY_NC_4_0	Gert Jan Verspui	Gert Jan Verspui			2023-09-28T12:47:33.036Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2447834230	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/29727309	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera onca		SPECIES	Panthera onca (Linnaeus, 1758)	Panthera onca		CR		Limón	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.231784	-83.378839	31199.0						2013-05-23T09:06:00	23	5	2013	5219426	5219426	HUMAN_OBSERVATION	iNaturalist	Observations	29727309		John C.	2019-07-28T18:39:33	CC_BY_NC_4_0	John C.	John C.			2023-09-28T11:19:15.488Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2445138352	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/34739134	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Guanacaste	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.168423	-85.365781	1395.0						2019-10-18T22:12:00	18	10	2019	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	34739134		Ramiro Pereira Garbero	2019-10-22T15:39:26	CC_BY_NC_4_0	Ramiro Pereira Garbero	Ramiro Pereira Garbero			2023-09-28T12:49:41.070Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2429513308	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/34097557	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera onca		SPECIES	Panthera onca (Linnaeus, 1758)	Panthera onca		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	8.839019	-83.488668	31262.0						2015-10-06T15:52:00	6	10	2015	5219426	5219426	HUMAN_OBSERVATION	iNaturalist	Observations	34097557		Emmanuel Rodríguez Rojas	2019-10-09T01:30:34	CC_BY_NC_4_0	Emmanuel Rodríguez Rojas	Emmanuel Rodríguez Rojas			2023-09-28T11:18:36.460Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2429269579	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/33477041	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera onca		SPECIES	Panthera onca (Linnaeus, 1758)	Panthera onca		CR		Limón	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.445335	-83.542163	31189.0						2011-06-22T17:02:00	22	6	2011	5219426	5219426	HUMAN_OBSERVATION	iNaturalist	Observations	33477041		benbarca	2019-09-27T13:33:02	CC_BY_NC_4_0	benbarca	benbarca			2023-09-28T11:18:28.778Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2423083340	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/32777690	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma yagouaroundi		SPECIES	Herpailurus yagouaroundi (É.Geoffroy Saint-Hilaire, 1803)	Herpailurus yagouaroundi		CR		Alajuela	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.030406	-84.341278	178.0						2019-09-12T21:57:27	12	9	2019	5787224	2435146	HUMAN_OBSERVATION	iNaturalist	Observations	32777690		Caminos Amigables con Felinos-Panthera	2019-09-15T17:48:44	CC_BY_NC_4_0	Caminos Amigables con Felinos-Panthera	Caminos Amigables con Felinos-Panthera			2023-09-28T11:18:00.842Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2350422827	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/30786943	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR		San José	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	9.582887	-83.769932	31236.0						2017-07-20T12:26:52	20	7	2017	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	30786943		wowsomany	2019-08-14T01:15:17	CC_BY_NC_4_0	wowsomany	wowsomany			2023-09-28T11:17:04.968Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2331965791	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/30443205	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR		Guanacaste	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	9.868272	-85.26441	31.0						2018-02-16T09:01:00	16	2	2018	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	30443205		Anthony Elizondo Hernandez	2019-08-08T20:04:34	CC_BY_NC_4_0	Anthony Elizondo Hernandez	Anthony Elizondo Hernandez			2023-09-28T12:47:31.099Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2331963320	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/30430218	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Guanacaste	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	9.862827	-85.269638	122.0						2019-07-18T10:46:00	18	7	2019	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	30430218		Anthony Elizondo Hernandez	2019-08-08T16:20:14	CC_BY_NC_4_0	Anthony Elizondo Hernandez	Anthony Elizondo Hernandez			2023-09-28T11:16:57.868Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2329635235	6ac3f774-d9fb-4796-b3e9-92bf6c81c084		Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma yagouaroundi		SPECIES	Puma yagouaroundi (É.Geoffroy Saint-Hilaire, 1803)	Puma yagouaroundi		CR	Ensenada Lodge (Costa Rica)		PRESENT		bb646dff-a905-4403-a49b-6d378c2cf0d9	10.138382	-85.040588	250.0						2012-05-03T00:00:00	3	5	2012	2435146	2435146	HUMAN_OBSERVATION	naturgucker	naturgucker	1996099988				CC_BY_4_0		1665984680			2023-09-02T16:29:13.971Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
2311354020	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/29715565	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera onca		SPECIES	Panthera onca (Linnaeus, 1758)	Panthera onca		CR		Limón	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.485827	-83.548784	31189.0						2013-05-03T11:47:00	3	5	2013	5219426	5219426	HUMAN_OBSERVATION	iNaturalist	Observations	29715565		John C.	2019-07-28T16:06:00	CC_BY_NC_4_0	John C.	John C.			2023-09-28T12:47:06.771Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2311312381	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/29549973	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus wiedii		SPECIES	Leopardus wiedii (Schinz, 1821)	Leopardus wiedii		CR		Alajuela	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.418732	-84.789956	31189.0						2016-10-19T21:53:00	19	10	2016	2434950	2434950	HUMAN_OBSERVATION	iNaturalist	Observations	29549973		leithallb	2019-07-26T01:59:27	CC_BY_NC_4_0	leithallb	leithallb			2023-09-28T12:52:17.074Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2294462745	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/28697096	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera onca		SPECIES	Panthera onca (Linnaeus, 1758)	Panthera onca		CR		Limón	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.568895	-83.40461	31189.0						2013-04-05T09:33:00	5	4	2013	5219426	5219426	HUMAN_OBSERVATION	iNaturalist	Observations	28697096		John C.	2019-07-12T22:00:54	CC_BY_NC_4_0	John C.	John C.			2023-09-28T11:16:10.474Z	StillImage	COORDINATE_ROUNDED;TAXON_MATCH_TAXON_ID_IGNORED
2283155725	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/28187955	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	9.418565	-84.005141	31236.0						2019-07-03T04:19:00	3	7	2019	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	28187955		Jim	2019-07-04T18:48:33	CC_BY_NC_4_0	Jim	Jim			2023-09-28T12:54:58.445Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2269271445	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/27114924	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR		Alajuela	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.35192	-84.670325	17340.0						2019-06-16T09:55:39	16	6	2019	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	27114924		jimdaniels	2019-06-17T12:29:52	CC_BY_NC_4_0	jimdaniels	jimdaniels			2023-09-28T12:46:43.301Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2236857888	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/22419536	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera onca		SPECIES	Panthera onca (Linnaeus, 1758)	Panthera onca		CR		Limón	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.50904	-83.536003	31189.0						2019-03-18T12:01:00	18	3	2019	5219426	5219426	HUMAN_OBSERVATION	iNaturalist	Observations	22419536		Lena Struwe	2019-04-13T17:26:49	CC_BY_NC_4_0	Lena Struwe	Lena Struwe			2023-09-28T11:13:27.409Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2236839669	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/22353907	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	8.409854	-83.337838	263.0						2019-04-11T16:54:34	11	4	2019	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	22353907		Jo De Pauw	2019-04-12T01:56:33	CC_BY_NC_4_0	Jo De Pauw	Jo De Pauw			2023-09-28T12:43:41.487Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2028492000	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/21380549	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera onca		SPECIES	Panthera onca (Linnaeus, 1758)	Panthera onca		CR		Limón	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.424067	-83.563265	31189.0						2009-03-31T14:32:00	31	3	2009	5219426	5219426	HUMAN_OBSERVATION	iNaturalist	Observations	21380549		Kevin Fistanic	2019-03-19T05:24:44	CC_BY_NC_4_0	Kevin Fistanic	Kevin Fistanic			2023-09-28T12:43:21.042Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
